ID,Average Rating,Latitude,Longitude,Person Capacity,Price
17652490,4.74,42.34018,-71.12515,2,$94
46699060,4.97,42.34271,-71.1181,6,$206
53970327,,42.3504,-71.12155,2,$53
931260,4.44,42.34044,-71.12589,1,$90
23487192,4.81,42.34284,-71.1023,2,$261
1482608,4.67,42.34044,-71.12589,2,$135
19574477,4.99,42.34633,-71.10317,2,$185
5661246,4.65,42.3471,-71.13005,2,$125
48971352,4.92,42.34812,-71.13601,6,$180
51762364,,42.34848,-71.13234,1,$39
6119918,4.5,42.34689,-71.13679,3,$140
53876196,,42.3477,-71.13057,4,$189
52670086,,42.34715,-71.1388,1,$55
20694962,5.0,42.34867,-71.13103,2,$120
50994122,3.92,42.35045,-71.13281,2,$46
50993936,4.5,42.35021,-71.1327,2,$65
52545321,,42.35111,-71.12646,1,$53
53970249,,42.34815,-71.12081,2,$42
21243072,4.78,42.34567,-71.1249,2,$100
51763815,,42.34813,-71.1305,1,$40
20829873,4.72,42.34572,-71.12652,2,$85
51768044,,42.34951,-71.13622,1,$47
51762031,,42.34967,-71.13036,1,$48
52668176,,42.34669,-71.13701,1,$58
52670355,,42.34868,-71.13873,1,$52
52112631,4.86,42.35041,-71.13014,6,$457
14881840,4.8,42.35044,-71.12115,4,$199
4311729,4.69,42.34777,-71.12354,5,$389
32024417,4.72,42.35078,-71.1351,2,$89
22845323,,42.34881,-71.13343,3,$110
40327298,4.82,42.34781,-71.10705,6,$248
9927468,4.61,42.3462,-71.107,2,$81
19379842,4.81,42.34742,-71.10925,12,$425
52768427,,42.34556,-71.10949,2,$162
49188886,,42.34697,-71.10403,4,$282
49188948,,42.346512,-71.10321,2,$246
53448681,,42.34842,-71.10165,4,$199
36621155,,42.34548,-71.10788,2,$76
53448625,,42.34632,-71.10166,6,$299
53626781,,42.34773,-71.10169,4,$349
50661496,5.0,42.345726,-71.105835,16,$886
52205576,,42.34743,-71.10316,4,$100
48401788,,42.34873,-71.11954,4,$175
49188871,,42.34751,-71.10426,4,$276
49188782,,42.346512,-71.10321,4,$272
53513507,,42.348,-71.10157,4,$349
50937751,4.67,42.34583,-71.10251,4,$299
36621320,,42.34548,-71.10788,2,$80
51818063,,42.34865,-71.10091,4,$199
1482606,5.0,42.34044,-71.12589,1,$95
7310887,4.96,42.34532,-71.13829,5,$165
24910356,4.93,42.34428,-71.1308,5,$242
54054037,,42.3448,-71.13728,4,$180
25822133,4.74,42.343,-71.12855,2,$145
38607597,4.65,42.34408,-71.1375,6,$250
14970501,4.39,42.34511,-71.13787,5,$180
23435782,5.0,42.34534,-71.13263,5,$300
18775371,4.96,42.34517,-71.13414,8,$475
13655518,4.79,42.34119,-71.13744,2,$165
33335608,4.74,42.34148,-71.12502,5,$300
51198047,,42.34048,-71.12368,4,$129
16602022,4.63,42.34044,-71.1338,4,$151
39812365,,42.34358,-71.12696,2,$145
17652711,4.71,42.34018,-71.12515,2,$89
1482602,4.53,42.34044,-71.12589,1,$95
931151,4.71,42.34044,-71.12589,2,$92
14610297,4.95,42.34028,-71.13677,2,$165
50360628,5.0,42.34378,-71.12115,6,$435
226486,,42.34421,-71.12085,3,$113
11183674,4.82,42.34353,-71.13654,8,$364
43329867,,42.34522,-71.13475,4,$115
50608365,,42.34016,-71.12729,2,$192
50608374,,42.34032,-71.12571,2,$153
17651270,4.65,42.34018,-71.12515,2,$97
17654231,4.65,42.34018,-71.12515,2,$104
17652585,4.59,42.34018,-71.12515,2,$94
17654473,4.79,42.34028,-71.12521,2,$94
17652453,4.76,42.34028,-71.12521,2,$91
17654123,4.78,42.34018,-71.12515,2,$94
17652844,4.76,42.34028,-71.1274,2,$105
17654279,4.68,42.34018,-71.12515,2,$104
17655373,4.85,42.34018,-71.12515,2,$104
17654520,4.7,42.34028,-71.12521,2,$94
17654407,4.73,42.34018,-71.12515,2,$104
17654157,4.83,42.34018,-71.12515,2,$104
17652628,4.76,42.34018,-71.12515,2,$94
17652664,4.58,42.34039,-71.12545,2,$104
931314,4.38,42.34044,-71.12589,1,$90
17654318,4.76,42.34018,-71.12515,2,$104
17652105,4.51,42.34018,-71.12515,2,$104
17652377,4.67,42.34018,-71.12515,2,$104
978507,4.63,42.34044,-71.12589,1,$85
17652410,4.67,42.34018,-71.12515,2,$104
17654346,4.79,42.34018,-71.12515,2,$104
17654443,4.79,42.34018,-71.12515,2,$104
1482556,4.2,42.34044,-71.12589,1,$95
17653948,4.76,42.34018,-71.12515,2,$102
3257358,4.76,42.3404,-71.12595,2,$125
931295,4.29,42.34044,-71.12589,2,$125
53127156,3.25,42.34494,-71.10476,2,$99
7332266,4.55,42.34479,-71.10754,2,$85
39303278,4.75,42.34468,-71.10693,2,$102
36621328,,42.34215,-71.11509,2,$100
39304419,4.5,42.3443,-71.10882,2,$70
45957628,,42.34317,-71.11749,2,$94
9545482,4.94,42.34463,-71.11037,8,$331
52380004,5.0,42.34319,-71.10248,4,$349
50796576,,42.33992,-71.11997,4,$189
49332756,,42.33969,-71.11999,4,$230
49201633,,42.34536,-71.10249,2,$236
46692672,5.0,42.3425,-71.11679,6,$232
46698498,4.96,42.3424,-71.1167,6,$237
46699551,4.95,42.34297,-71.11653,6,$260
23524596,4.66,42.34259,-71.10101,2,$222
52592108,5.0,42.34085,-71.11753,2,$129
45485448,,42.3423,-71.11943,2,$100
45740449,,42.34295,-71.11942,2,$80
49332658,,42.34053,-71.11728,2,$166
53383572,,42.34417,-71.10266,4,$328
45971693,,42.34487,-71.10891,6,$680
9546032,4.87,42.3442,-71.11089,8,$728
53262933,,42.34306,-71.10076,4,$464
39390497,,42.34376,-71.115,2,"$10,000"
39392590,,42.3449,-71.11634,2,"$10,000"
46682324,5.0,42.34248,-71.11681,6,$294
23502085,4.85,42.34459,-71.10266,4,$353
45739680,4.5,42.3432,-71.11751,2,$94
23452923,4.75,42.34397,-71.10107,6,$423
53287826,,42.34452,-71.10296,4,$349
53461395,,42.34278,-71.10276,4,$499
39392723,,42.34286,-71.11675,2,"$10,000"
39392371,,42.34315,-71.11546,2,"$10,000"
39392505,,42.34493,-71.1153,2,"$10,000"
40757763,,42.34449,-71.1152,2,"$10,000"
39392262,,42.34326,-71.11674,2,"$10,000"
39392790,,42.34305,-71.11512,2,"$10,000"
35916196,4.45,42.34459,-71.08019,2,$114
49176049,4.13,42.34888,-71.08872,2,$99
6908525,4.65,42.34982,-71.08264,2,$103
46876239,4.55,42.34947,-71.08379,4,$191
51346469,4.6,42.34264,-71.08033,2,$115
48713521,4.59,42.34916,-71.09266,2,$125
6426364,4.84,42.34144,-71.0763,4,$90
54278398,,42.34263866415573,-71.07674321834757,2,$99
46988955,4.96,42.35087,-71.08898,3,$141
51684229,4.5,42.34939,-71.09051,4,$111
51324293,4.95,42.34284,-71.08127,2,$102
26333739,4.98,42.34207,-71.069,2,$128
51347133,4.85,42.34153,-71.07868,2,$138
11462476,4.45,42.34982,-71.09015,2,$130
47425133,4.64,42.34742,-71.09253,4,$158
35915047,4.22,42.34459,-71.08019,4,$187
521985624373986649,,42.34341,-71.08294,4,$200
15581608,4.83,42.34767,-71.08475,2,$155
30740992,4.85,42.34129,-71.08766,2,$99
53126480,,42.34794,-71.08856,2,$99
18070939,4.73,42.34981,-71.08263,2,$126
52813403,4.91,42.34813,-71.06964,3,$143
53124490,3.67,42.34896,-71.08641,2,$124
51555199,4.91,42.34268,-71.07616,2,$99
6759004,4.74,42.34982,-71.08264,2,$102
6879036,4.79,42.34982,-71.08264,2,$102
51346781,4.67,42.34064,-71.08015,2,$126
46527422,4.97,42.34638,-71.09663,4,$129
13650313,5.0,42.34578,-71.08784,3,$175
12672097,4.84,42.34626,-71.09049,4,$205
48122230,5.0,42.3483,-71.08958,5,$320
15172518,4.73,42.34914,-71.09072,4,$175
48678923,4.81,42.35073,-71.08544,5,$219
46529601,4.98,42.34648,-71.09629,2,$129
46730228,,42.3455,-71.09661,3,$195
38274887,,42.34963,-71.09124,2,$170
32592761,5.0,42.34918,-71.093,3,$199
46529422,4.9,42.34603,-71.09591,4,$129
53026499,4.29,42.35087,-71.08365,2,$132
15582062,4.81,42.34762,-71.08579,2,$155
53061813,5.0,42.35034,-71.08385,2,$150
19540224,4.7,42.3494,-71.09566,4,$250
48001583,5.0,42.35095,-71.08838,8,$500
53027280,5.0,42.35,-71.08574,4,$179
15173640,4.44,42.34848,-71.09009,4,$200
20926438,4.61,42.35092,-71.09394,7,$346
50608358,,42.34942,-71.09016,2,$185
53124828,,42.34753,-71.08911,2,$135
46529824,4.88,42.34645,-71.09648,2,$129
46418775,4.75,42.34655,-71.09719,2,$129
7499960,4.53,42.35105,-71.09488,1,$205
48093229,4.54,42.34964,-71.09285,8,$379
25476466,,42.3499,-71.09545,1,$205
51176342,4.88,42.35051,-71.09503,2,$158
50898544,4.98,42.34873,-71.0958,2,$158
38915419,,42.34916,-71.09118,2,$154
39907832,,42.3496,-71.09168,2,$165
26127318,,42.35053,-71.09536,1,$259
1819994,,42.34981,-71.09476,1,$265
51300156,,42.3509,-71.09084,2,$192
8584276,4.0,42.34874,-71.08911,2,$189
53027109,,42.34999,-71.08555,2,$148
6882615,4.73,42.34979,-71.08263,2,$125
4500409,4.66,42.34982,-71.08264,2,$102
7475052,4.75,42.34982,-71.08264,2,$102
7474044,4.71,42.34982,-71.08264,2,$102
53027387,,42.34947,-71.08357,2,$152
15174895,4.21,42.34912,-71.08876,4,$200
38513869,,42.35077,-71.08993,2,$155
48454886,,42.34964,-71.09066,4,$233
53026691,,42.34994,-71.08552,2,$168
40299766,,42.35036,-71.08368,2,$84
36291586,,42.35,-71.08718,2,$110
10813,5.0,42.35061,-71.08787,3,$110
43605329,,42.34923,-71.08622,3,$200
53298132,,42.34858,-71.08158,3,$299
21779767,,42.35078,-71.08389,2,$99
7475573,4.75,42.34982,-71.08264,2,$125
7475379,4.8,42.34982,-71.08264,2,$126
21486679,4.68,42.34979,-71.08263,2,$102
7475215,4.81,42.34982,-71.08264,2,$126
53030044,,42.34935,-71.08364,2,$141
35599624,,42.35041,-71.08937,2,$209
53026920,,42.34993,-71.08579,2,$491
23183205,,42.34942,-71.08831,1,
21897391,,42.34863,-71.08784,7,
45235650,,42.34562,-71.09479,2,$110
53449004,,42.34619,-71.10051,4,$199
53311217,,42.34655,-71.10066,4,$399
47881008,,42.34558,-71.09618,5,$305
29360278,,42.34647,-71.09366,2,$106
47907306,4.83,42.34593,-71.09789,4,$129
46074725,,42.34558,-71.096,5,$325
36829501,,42.34591,-71.09201,2,$84
42065558,,42.34637,-71.08882,1,$45
48027264,4.96,42.3482,-71.08326,5,$298
41925155,,42.34768,-71.0825,2,$232
13173362,,42.34777,-71.08493,2,$106
50386523,,42.34548,-71.08299,4,$242
48001788,5.0,42.34789,-71.08297,7,$457
50347516,4.2,42.34555,-71.08262,6,$416
30981268,4.33,42.34622,-71.0904,2,$133
21445050,,42.34651,-71.0899,2,$120
41953381,,42.34713,-71.08164,2,$254
50042062,,42.34558,-71.08287,4,$268
40035442,4.89,42.34753,-71.0706,2,
27168524,4.9,42.34637,-71.07145,2,
50730611,4.77,42.34971,-71.06718,2,
53368264,4.0,42.3494,-71.06878,2,
41765021,4.95,42.3457,-71.07344,8,
29739809,4.87,42.34867,-71.06685,4,
51320970,4.54,42.34749,-71.07009,3,
36037605,4.37,42.34894,-71.06906,2,
33352473,4.67,42.35104,-71.0697,2,
32831946,4.48,42.34741,-71.07071,1,
39004265,4.38,42.34927,-71.06947,2,
30036357,4.76,42.35006,-71.07858,2,
53276736,5.0,42.34589,-71.07487,4,
17529340,4.99,42.34566,-71.07433,2,
21182192,4.87,42.34971,-71.06862,4,
53936794,,42.35038,-71.06512,2,
48131435,4.84,42.34901,-71.0666,6,
39621523,4.48,42.34727,-71.07061,2,
53136111,4.67,42.35113,-71.06342,4,
20229074,5.0,42.34631,-71.07188,2,
53690399,,42.34912,-71.07074,1,
14820482,4.81,42.34766,-71.06922,7,
53450300,,42.34931,-71.07066,2,
53252681,4.8,42.35043,-71.06493,2,
35682265,4.73,42.35043,-71.0707,4,
15660279,4.82,42.35027,-71.06853,8,
43715032,4.35,42.35064,-71.0705,2,
38433315,4.33,42.34962,-71.07076,2,
32687520,4.23,42.34932,-71.07004,1,
31591262,4.79,42.34998,-71.07855,2,
29898702,4.75,42.35006,-71.07858,2,
32861088,4.31,42.34758,-71.06995,3,
49512414,4.69,42.34979,-71.06544,2,
41953347,,42.34982,-71.08012,2,$248
47576607,,42.34977,-71.07642,2,$188
47889850,,42.34887,-71.08032,4,$322
51812329,,42.34964,-71.07363,2,$188
53298355,,42.34922,-71.08017,3,$229
53865948,,42.34884,-71.08068,5,$263
30060158,4.56,42.35006,-71.07858,3,$183
34133759,,42.3491,-71.07502,2,$207
30037052,4.82,42.35006,-71.07858,2,$183
44242670,,42.34945,-71.07504,2,$245
53780216,,42.3492,-71.08059,4,$320
54196331,,42.34955,-71.07905,4,$399
44014524,,42.35055,-71.06486,3,$131
36036766,4.39,42.3492,-71.06929,1,$67
49541030,4.67,42.34997,-71.0672,2,$119
32861080,4.35,42.34959,-71.07104,2,$94
39442976,3.71,42.3505,-71.06575,2,$80
53380664,,42.35107,-71.06341,4,$120
1596470,4.98,42.34988,-71.06918,7,$220
45984708,4.9,42.35042,-71.06682,10,$266
52106385,4.14,42.34955,-71.06909,2,$109
51463808,,42.35064,-71.06412,3,$85
40842632,4.33,42.34967,-71.06897,1,$112
35682313,3.71,42.35061,-71.06868,3,$166
53150384,4.33,42.35115,-71.0651,4,$130
32861086,4.24,42.34904,-71.07007,1,$72
40844698,4.5,42.34908,-71.0692,2,$78
53237415,4.33,42.34942,-71.06895,2,$92
52350682,,42.35059,-71.06562,2,$75
33352475,4.8,42.35104,-71.0697,2,$274
47955017,3.67,42.35082,-71.06358,6,$140
54202253,,42.34837506957779,-71.06842023065553,2,$177
43977877,,42.34991,-71.0674,4,$166
28360335,,42.3507,-71.06862,2,$242
5919529,5.0,42.35009,-71.07023,6,$554
33352469,,42.35104,-71.0697,2,$328
34709924,,42.35104,-71.0697,2,$216
33352477,,42.35104,-71.0697,2,"$1,516"
30390378,,42.35089,-71.06976,2,$231
50563099,,42.3509,-71.06895,2,$245
50563127,,42.35068,-71.06831,2,$225
41105586,4.67,42.35036,-71.06426,2,$151
44053258,,42.35102,-71.06356,2,$147
45095953,,42.35114,-71.06334,2,$144
49258187,,42.34935,-71.06978,1,$112
40512451,4.4,42.34944,-71.07022,2,$84
40843926,4.33,42.34958,-71.06877,2,$125
39298735,4.04,42.34951,-71.06948,3,$166
40882667,4.88,42.34951,-71.06901,2,$125
39971003,4.25,42.34886,-71.07055,2,$125
51426626,,42.34887,-71.07058,1,$112
41076686,,42.34774,-71.07879,2,
52950704,,42.3454,-71.08142,6,
49917068,,42.34783,-71.07305,2,
17285926,5.0,42.34547,-71.07481,7,
41076804,,42.34724,-71.08,4,
30397078,,42.34784,-71.07512,2,
45776052,,42.34604,-71.08087,3,
52724032,,42.3473,-71.07891,4,
8553163,4.89,42.34542,-71.08055,5,
1038465,4.51,42.34575,-71.07285,1,
30929175,4.61,42.34567,-71.07291,8,
34974052,,42.34746,-71.07479,2,
36036045,4.53,42.34753,-71.07052,2,$78
45139950,,42.34567,-71.06278,5,$251
52147067,,42.34634,-71.06435,2,$245
39645126,,42.34619,-71.07065,4,$100
10634364,4.94,42.34581,-71.07067,4,$150
11798362,,42.34652,-71.0708,6,$895
37889446,4.23,42.3473,-71.06887,2,$93
51425756,,42.34795,-71.07105,2,$93
51846253,4.38,42.34773,-71.07077,2,$93
51424954,3.5,42.34722,-71.07016,2,$102
36036969,4.35,42.34773,-71.06854,1,$112
32570057,4.07,42.34749,-71.07018,2,$95
36282491,4.71,42.34692,-71.07065,2,$139
49258627,,42.34775,-71.06934,1,$67
51427362,4.67,42.3473,-71.06916,2,$92
36036348,4.29,42.34762,-71.07062,1,$112
32570059,4.39,42.34745,-71.07012,2,$125
36037367,4.24,42.34802,-71.07078,2,$78
51846408,4.0,42.34808,-71.07091,2,$151
52417139,,42.34621,-71.06362,3,$271
52378948,,42.34612,-71.06298,3,$265
51807383,,42.34617,-71.06321,3,$331
39242821,4.79,42.34744,-71.07056,2,$131
52147058,,42.34600389613695,-71.06321041056852,2,$243
54190079,,42.34556529772233,-71.06298963482867,3,$273
52378949,,42.34589,-71.06507,3,$281
51807102,,42.34619,-71.0628,3,$265
53372938,,42.34627,-71.06365,3,$294
30505051,4.77,42.34348,-71.08987,2,$150
20785742,4.95,42.34132,-71.08615,4,$200
46376416,4.84,42.34464,-71.09799,4,$129
53292737,,42.3411,-71.09976,5,$164
40807525,,42.3431,-71.08701,1,$35
517323110098134015,,42.34353,-71.08334,4,$172
42449171,4.72,42.34426,-71.0879,6,$293
22902242,4.51,42.34494,-71.08928,2,$230
47272572,,42.34219,-71.08686,1,$35
54279459,,42.343758686930315,-71.08157912222697,6,$229
5088560,4.98,42.34041,-71.08384,4,$500
53827528,,42.34511,-71.08166,8,$309
52950212,,42.34333,-71.08273,4,$191
45531118,,42.34435,-71.08762,5,$250
30395670,4.69,42.34479,-71.08808,2,$180
46419095,4.67,42.34511,-71.0979,4,$129
46326658,,42.34348,-71.08758,3,$165
45531759,5.0,42.34163,-71.08367,8,$719
46100310,,42.34378,-71.09832,3,$185
13959444,4.98,42.34042,-71.08363,4,$402
40322765,,42.34312,-71.10005,3,$524
36263543,,42.34504,-71.09446,2,$95
50198565,4.67,42.34533,-71.08308,6,$329
53926180,,42.34471,-71.08343,6,$240
53926267,,42.34486,-71.08149,6,$262
46326668,,42.34323,-71.08618,5,$250
53045554,,42.34338,-71.08294,5,$307
21230903,4.58,42.34315,-71.0989,8,$220
46142810,,42.34501,-71.09595,3,$185
15981694,,42.34497,-71.10001,3,$130
53926199,,42.34377,-71.08157,4,$220
2701124,4.66,42.34492,-71.08482,4,$280
517320411763303086,,42.34359,-71.08153,4,$293
50017083,,42.34528,-71.08291,4,$264
53926345,,42.34391,-71.08155,6,$269
46326856,,42.34489,-71.08726,5,$265
50347438,4.82,42.34381,-71.08312,6,$293
53926286,,42.34478,-71.08353,5,$267
45531129,,42.34481,-71.08792,3,$165
49916971,,42.34108,-71.08262,2,$140
521983292938553863,,42.34331,-71.08205,6,$275
1551205,4.85,42.34175,-71.08359,4,$415
6843795,4.92,42.34512,-71.09479,2,$185
29351720,,42.34509,-71.096,2,$125
48881055,,42.34399,-71.09822,5,$310
52925577,,42.34516,-71.08559,3,$210
521990684250413026,,42.34367,-71.08353,6,$252
521989281395824027,,42.34523,-71.08182,6,$256
45680010,,42.3443,-71.08758,2,$196
50386543,,42.34489,-71.08343,4,$240
38513768,,42.3441,-71.08231,2,$155
38178173,,42.34395,-71.08207,2,$133
521987976121162776,,42.34346,-71.08203,6,$275
45680018,,42.34408,-71.08633,2,$217
50017182,,42.34348,-71.0828,4,$276
49787629,,42.3449,-71.08185,5,$325
24061454,,42.34492,-71.08872,2,$110
52312207,,42.34096,-71.08247,2,$154
37709158,,42.34204,-71.08353,2,$127
51573185,,42.34078,-71.08212,2,$155
8082512,4.46,42.34441,-71.07633,2,$65
17616603,4.92,42.33959,-71.08015,4,$183
11799953,5.0,42.3428,-71.07836,2,$235
36918004,,42.33734,-71.08314,1,$60
36921988,,42.33688,-71.08442,2,$60
21350397,4.99,42.34406,-71.07,2,$221
26778714,4.9,42.34291,-71.07301,3,$205
25576444,4.9,42.34226,-71.07881,2,$185
22788158,4.8,42.34218,-71.07716,4,$195
5718921,4.44,42.34455,-71.07628,5,$100
26005227,4.94,42.34533,-71.07118,4,$175
17962385,4.73,42.34413,-71.07605,2,$159
43071363,4.92,42.34488,-71.07195,4,$213
53926225,,42.34421,-71.08124,8,$276
52468803,,42.34417,-71.07051,2,$140
48014691,,42.34469392907685,-71.06458500391697,3,$264
2215762,4.84,42.34303,-71.07305,2,$171
6758443,4.65,42.34441,-71.07633,2,$59
51557278,5.0,42.34086,-71.07538,2,$92
1275498,4.83,42.34294,-71.07304,2,$193
47385123,,42.34406,-71.07001,2,$180
17300267,4.76,42.34374,-71.0764,4,$151
7342489,4.58,42.34447,-71.07644,4,$100
7575052,4.89,42.34128,-71.07607,4,$90
43032512,,42.34518,-71.06476,4,$204
14770892,4.96,42.34338,-71.06874,4,$375
521986732796374037,,42.34525,-71.08128,4,$230
4364925,4.81,42.34128,-71.07607,7,$124
29982429,4.16,42.3452,-71.07911,2,$132
53654541,,42.345238,-71.063942,2,$189
12287958,5.0,42.34218,-71.07334,2,$205
30104396,4.5,42.34459,-71.08019,2,$150
38407434,4.94,42.34364,-71.07599,2,$120
53926251,,42.3448,-71.08135,8,$276
51347022,4.44,42.34284,-71.07856,2,$170
9148781,4.8,42.34299,-71.07305,2,$137
2292495,4.77,42.34125,-71.07604,4,$175
51347076,4.29,42.34093,-71.07899,2,$153
7476340,4.62,42.34441,-71.07633,2,$65
41397978,5.0,42.34387,-71.07619,2,$120
54279195,,42.345356893787255,-71.08128373355294,6,$268
6677469,4.96,42.34449,-71.07674,4,$277
52950184,,42.3441,-71.08132,6,$264
512857707093005486,,42.3451,-71.08121,6,$329
43003155,,42.34306,-71.07913,2,$200
8206536,4.51,42.34441,-71.07633,2,$59
51879873,4.82,42.34276,-71.07928,2,$161
52171619,3.67,42.34367,-71.07919,4,$168
52950613,,42.34538,-71.0813,6,$280
22354,4.47,42.34487,-71.07441,1,$148
52950229,,42.34393,-71.08124,8,$309
2846739,4.34,42.34514,-71.07302,1,$140
526970,4.49,42.34491,-71.07368,2,$148
521984419665620081,,42.34496,-71.08131,4,$249
7916575,4.59,42.34441,-71.07633,2,$59
6810723,4.51,42.34441,-71.07633,2,$62
6851459,4.74,42.34441,-71.07633,2,$125
4623114,4.62,42.34441,-71.07633,2,$103
6758462,4.57,42.34441,-71.07633,2,$62
7694559,4.7,42.34441,-71.07633,2,$62
4461846,4.66,42.34441,-71.07633,2,$102
7694365,4.64,42.34441,-71.07633,2,$125
6762011,4.5,42.34441,-71.07633,2,$62
5718801,4.54,42.34441,-71.07633,2,$62
24749244,4.57,42.34448,-71.07636,2,$62
7511737,4.64,42.34447,-71.07644,2,$103
8025718,4.42,42.34447,-71.07644,2,$103
6763409,4.55,42.34447,-71.07644,2,$127
4461901,4.58,42.34447,-71.07644,2,$103
8403945,4.51,42.34441,-71.07633,2,$62
5768819,4.5,42.34447,-71.07644,2,$102
6851460,4.48,42.34441,-71.07633,2,$102
6759439,4.65,42.34441,-71.07633,2,$103
53472247,,42.34253,-71.07683,2,$99
54266466,,42.342571824995304,-71.07885574765159,2,$102
54266375,,42.342571918411615,-71.0788885983036,2,$106
53375087,,42.3428,-71.07877,2,$130
52486143,4.45,42.34267,-71.08071,2,$149
51346962,4.52,42.34286,-71.07921,2,$140
54266685,,42.342761739155335,-71.07868442023239,2,$103
54266297,,42.34266922211043,-71.0792929048855,2,$111
2495047,4.85,42.34309,-71.07316,2,
54189809,,42.34434095130299,-71.06308766603337,2,$243
45141028,,42.34464,-71.0631,5,$269
18213171,5.0,42.34492,-71.06949,2,$298
45970753,,42.34431,-71.06388,3,$198
17567087,4.95,42.34351,-71.06889,6,$350
43032465,,42.34478,-71.06604,4,$216
45679998,,42.34379,-71.06401,4,$194
49042690,,42.34486,-71.07142,4,$213
8596566,4.75,42.34527,-71.07166,4,$259
53771967,,42.34466,-71.06352,1,$66
863788,5.0,42.3451,-71.0715,5,$595
1810397,4.95,42.34279,-71.0711,8,$890
47813006,,42.34518,-71.06511,5,$331
51807285,,42.34407,-71.06432,2,$237
51807136,,42.34405,-71.0648,3,$266
52147082,,42.34429,-71.06333,3,$258
43032495,,42.34517,-71.06404,4,$195
48239564,,42.34518,-71.06511,5,$330
51807322,,42.3442,-71.06417,5,$339
49186879,,42.34435,-71.06464,5,$333
53179888,,42.34451,-71.06285,3,$282
51807340,,42.3444,-71.06283,5,$323
53725340,,42.34487,-71.0635,1,$43
4278067,4.69,42.34128,-71.07607,2,$85
45711774,,42.33965,-71.07956,3,$150
53233645,,42.34173,-71.07639,2,$145
44906627,,42.3423,-71.07443,2,$115
22627198,5.0,42.34178,-71.07815,2,$200
1425973,4.72,42.34164,-71.07964,6,$350
34718744,5.0,42.3403,-71.07948,4,$200
23304141,4.23,42.34229,-71.07777,4,$229
53512907,,42.3405,-71.07588,2,$90
51979378,4.4,42.33982,-71.07734,2,$92
54266910,,42.34063648213176,-71.07985763508846,2,$114
51629209,3.71,42.34076,-71.07854,2,$136
51346649,4.8,42.34085,-71.08053,2,$141
51346560,5.0,42.34112,-71.07846,2,$158
51346723,,42.34247,-71.07846,2,$126
54266610,,42.34082,-71.07852,2,$92
54266419,,42.34099698959829,-71.08019967437617,2,$114
53863172,,42.34244,-71.08054,2,$148
53622310,,42.34204,-71.08063,2,$133
51695358,,42.34226,-71.07859,2,$141
54266328,,42.342133808225626,-71.08059284755129,2,$100
4364989,4.83,42.34128,-71.07607,4,$110
23304442,4.43,42.34199,-71.07824,2,$149
10427199,4.55,42.34244,-71.07936,2,$219
22627141,,42.34233,-71.07922,2,$200
23304072,4.44,42.342,-71.07939,4,$199
52046024,,42.3415,-71.07101,4,
27769361,4.89,42.33795,-71.11977,2,$178
34478701,4.75,42.33649,-71.13249,2,$79
977860,4.93,42.33485,-71.11525,1,$45
18736098,4.89,42.3374,-71.12677,2,$116
33336762,4.87,42.32951,-71.12017,2,$85
15188649,4.72,42.33938,-71.11893,2,$100
13689060,4.5,42.33372,-71.1246,1,$40
18804297,4.0,42.33935,-71.11427,1,$69
1360739,4.88,42.33607,-71.11258,4,$228
13043253,4.79,42.33779,-71.12279,6,$140
34392990,4.71,42.33455,-71.13432,2,$80
52835965,3.67,42.3338,-71.10709,1,$89
6450220,4.45,42.33693,-71.11193,4,$153
41931815,4.55,42.33223,-71.11969,4,$119
34393211,4.55,42.33523,-71.13435,1,$80
22445124,4.66,42.33651,-71.13386,2,$95
21148168,4.75,42.33308,-71.11524,1,$43
52835695,,42.33405,-71.10546,2,$111
45578665,4.39,42.32997,-71.12422,4,$120
931311,4.62,42.33949,-71.12628,1,$90
14322436,4.58,42.33173,-71.12024,1,$83
9527239,4.57,42.33907,-71.12071,2,$165
27404136,4.73,42.33351,-71.10182,4,$175
21218384,5.0,42.33427,-71.12826,9,$525
51035250,4.71,42.33411,-71.10557,3,$122
40446364,4.84,42.33851,-71.11306,4,$134
50338863,4.81,42.33422,-71.10495,2,$114
7697078,4.75,42.33389,-71.11969,6,$167
20802742,4.9,42.33473,-71.12402,5,$167
49332619,,42.33892,-71.11884,2,$150
17155759,4.95,42.33357,-71.11992,9,$199
25191776,,42.33265,-71.12031,4,$135
44613326,4.8,42.33256,-71.12086,6,$575
14389532,4.73,42.33201,-71.12155,1,$97
50359377,4.85,42.33207,-71.10713,2,$131
9529225,4.82,42.33693,-71.11359,4,$141
40481158,5.0,42.32947,-71.10791,1,$65
9381729,4.83,42.33163,-71.12045,1,$110
20933663,5.0,42.33659,-71.13899,2,$106
51117396,5.0,42.33366,-71.12814,3,$210
12189018,4.78,42.33898,-71.13306,7,$190
25180348,4.81,42.33559,-71.13731,8,$599
21767394,4.92,42.33855,-71.13441,1,$97
44073013,4.78,42.33917,-71.12012,5,$237
37886024,4.43,42.33858,-71.13315,2,$100
36622156,,42.33823,-71.13207,7,$190
2958252,5.0,42.3378,-71.133,2,$164
50401880,,42.3388,-71.13283,4,$154
50401879,,42.33718,-71.13292,4,$150
55310,,42.33603,-71.13653,3,$147
28271546,4.83,42.33818,-71.13504,2,$164
2979339,4.79,42.33787,-71.136,6,$414
49704722,,42.33583,-71.12628,4,$250
49658807,,42.33563,-71.12463,4,$170
50047493,,42.33768,-71.13214,1,$50
49332607,,42.33688,-71.12355,4,$235
